Nama File,Label Asli,Hasil Prediksi Model,Algoritma,Metrik Jarak,Waktu Eksekusi (s),Silhouette Score,Akurasi (%)
Cardboard_189.jpg,Anorganik,Organik,K-Means,Minkowski,0.0341,0.6715,0
Cardboard_19.jpg,Anorganik,Organik,K-Means,Euclidean,0.0527,0.5178,0
Cardboard_19.jpg,Anorganik,Organik,K-Means,Manhattan,0.0581,0.5186,0
Cardboard_19.jpg,Anorganik,Organik,K-Means,Minkowski,0.0629,0.512,0
Cardboard_190.jpg,Anorganik,Organik,K-Means,Euclidean,0.06,0.6221,0
Cardboard_190.jpg,Anorganik,Organik,K-Means,Manhattan,0.0414,0.6172,0
Cardboard_190.jpg,Anorganik,Organik,K-Means,Minkowski,0.0331,0.6232,0
Cardboard_191.jpg,Anorganik,Organik,K-Means,Euclidean,0.034,0.6655,0
Cardboard_191.jpg,Anorganik,Organik,K-Means,Manhattan,0.0311,0.6648,0
Cardboard_191.jpg,Anorganik,Organik,K-Means,Minkowski,0.0226,0.6652,0
Cardboard_192.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0161,0.6312,100
Cardboard_192.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0156,0.6293,100
Cardboard_192.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0176,0.6312,100
Cardboard_193.jpg,Anorganik,Organik,K-Means,Euclidean,0.072,0.6752,0
Cardboard_193.jpg,Anorganik,Organik,K-Means,Manhattan,0.0217,0.6733,0
Cardboard_193.jpg,Anorganik,Organik,K-Means,Minkowski,0.0296,0.6752,0
Cardboard_194.jpg,Anorganik,Organik,K-Means,Euclidean,0.023,0.6237,0
Cardboard_194.jpg,Anorganik,Organik,K-Means,Manhattan,0.0187,0.6238,0
Cardboard_194.jpg,Anorganik,Organik,K-Means,Minkowski,0.0395,0.622,0
Cardboard_195.jpg,Anorganik,Organik,K-Means,Euclidean,0.027,0.6178,0
Cardboard_195.jpg,Anorganik,Organik,K-Means,Manhattan,0.0251,0.6163,0
Cardboard_195.jpg,Anorganik,Organik,K-Means,Minkowski,0.0565,0.6165,0
Cardboard_196.jpg,Anorganik,Organik,K-Means,Euclidean,0.0217,0.6872,0
Cardboard_196.jpg,Anorganik,Organik,K-Means,Manhattan,0.0168,0.6862,0
Cardboard_196.jpg,Anorganik,Organik,K-Means,Minkowski,0.0242,0.6864,0
Cardboard_197.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0433,0.7216,100
Cardboard_197.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0283,0.72,100
Cardboard_197.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0355,0.7215,100
Cardboard_198.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0414,0.6582,100
Cardboard_198.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0622,0.6633,100
Cardboard_198.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0391,0.632,100
Cardboard_199.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0465,0.6129,100
Cardboard_199.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0417,0.6135,100
Cardboard_199.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0493,0.6114,100
Cardboard_2.jpg,Anorganik,Organik,K-Means,Euclidean,0.0659,0.6716,0
Cardboard_2.jpg,Anorganik,Organik,K-Means,Manhattan,0.022,0.6709,0
Cardboard_2.jpg,Anorganik,Organik,K-Means,Minkowski,0.0181,0.6719,0
Cardboard_20.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0472,0.5366,100
Cardboard_20.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0529,0.5367,100
Cardboard_20.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0461,0.5327,100
Cardboard_200.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0939,0.6976,100
Cardboard_200.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0527,0.6902,100
Cardboard_200.jpg,Anorganik,Organik,K-Means,Minkowski,0.0883,0.7032,0
Cardboard_201.jpg,Anorganik,Organik,K-Means,Euclidean,0.0611,0.607,0
Cardboard_201.jpg,Anorganik,Organik,K-Means,Manhattan,0.0307,0.5923,0
Cardboard_201.jpg,Anorganik,Organik,K-Means,Minkowski,0.0289,0.6078,0
Cardboard_202.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0959,0.6787,100
Cardboard_202.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0426,0.6762,100
Cardboard_202.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0588,0.6787,100
Cardboard_203.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0698,0.7532,100
Cardboard_203.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0209,0.7475,100
Cardboard_203.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0343,0.7535,100
Cardboard_204.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0242,0.5915,100
Cardboard_204.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.021,0.5935,100
Cardboard_204.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0168,0.5915,100
Cardboard_205.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0913,0.674,100
Cardboard_205.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0355,0.6697,100
Cardboard_205.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.045,0.6739,100
Cardboard_206.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.087,0.669,100
Cardboard_206.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0427,0.6686,100
Cardboard_206.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0414,0.6687,100
Cardboard_207.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0721,0.7296,100
Cardboard_207.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0263,0.7273,100
Cardboard_207.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0337,0.7293,100
Cardboard_208.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0284,0.6446,100
Cardboard_208.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0156,0.6445,100
Cardboard_208.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0178,0.6446,100
Cardboard_209.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0586,0.7181,100
Cardboard_209.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0222,0.7163,100
Cardboard_209.jpg,Anorganik,Organik,K-Means,Minkowski,0.0515,0.7207,0
Cardboard_21.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0411,0.4373,100
Cardboard_21.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0419,0.4453,100
Cardboard_21.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0412,0.4233,100
Cardboard_210.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0758,0.7,100
Cardboard_210.jpg,Anorganik,Organik,K-Means,Manhattan,0.1404,0.3612,0
Cardboard_210.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0903,0.7,100
Cardboard_211.jpg,Anorganik,Organik,K-Means,Euclidean,0.04,0.6759,0
Cardboard_211.jpg,Anorganik,Organik,K-Means,Manhattan,0.0284,0.675,0
Cardboard_211.jpg,Anorganik,Organik,K-Means,Minkowski,0.0543,0.6749,0
Cardboard_212.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0714,0.5829,100
Cardboard_212.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0512,0.5735,100
Cardboard_212.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.052,0.5834,100
Cardboard_213.jpg,Anorganik,Organik,K-Means,Euclidean,0.066,0.6666,0
Cardboard_213.jpg,Anorganik,Organik,K-Means,Manhattan,0.0424,0.6622,0
Cardboard_213.jpg,Anorganik,Organik,K-Means,Minkowski,0.0582,0.6671,0
Cardboard_214.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.041,0.7181,100
Cardboard_214.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0365,0.7174,100
Cardboard_214.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0596,0.7178,100
Cardboard_215.jpg,Anorganik,Organik,K-Means,Euclidean,0.0393,0.7853,0
Cardboard_215.jpg,Anorganik,Organik,K-Means,Manhattan,0.0491,0.7831,0
Cardboard_215.jpg,Anorganik,Organik,K-Means,Minkowski,0.0626,0.7854,0
Cardboard_216.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.05,0.738,100
Cardboard_216.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0415,0.7369,100
Cardboard_216.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0233,0.7381,100
Cardboard_217.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1004,0.6762,100
Cardboard_217.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0484,0.6748,100
Cardboard_217.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0779,0.6763,100
Cardboard_218.jpg,Anorganik,Organik,K-Means,Euclidean,0.027,0.6557,0
Cardboard_218.jpg,Anorganik,Organik,K-Means,Manhattan,0.0212,0.6452,0
Cardboard_218.jpg,Anorganik,Organik,K-Means,Minkowski,0.0281,0.6557,0
Cardboard_219.jpg,Anorganik,Organik,K-Means,Euclidean,0.0274,0.6663,0
Cardboard_219.jpg,Anorganik,Organik,K-Means,Manhattan,0.022,0.6657,0
Cardboard_219.jpg,Anorganik,Organik,K-Means,Minkowski,0.0401,0.6661,0
Cardboard_22.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0286,0.7769,100
Cardboard_22.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0161,0.7768,100
Cardboard_22.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.018,0.7769,100
Cardboard_220.jpg,Anorganik,Organik,K-Means,Euclidean,0.0276,0.6361,0
Cardboard_220.jpg,Anorganik,Organik,K-Means,Manhattan,0.0272,0.6329,0
Cardboard_220.jpg,Anorganik,Organik,K-Means,Minkowski,0.0233,0.6359,0
Cardboard_221.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0568,0.6413,100
Cardboard_221.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0419,0.6406,100
Cardboard_221.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0842,0.6374,100
Cardboard_222.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0465,0.6124,100
Cardboard_222.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0412,0.6253,100
Cardboard_222.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0396,0.6065,100
Cardboard_223.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0657,0.6991,100
Cardboard_223.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0476,0.6992,100
Cardboard_223.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0843,0.6986,100
Cardboard_224.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0328,0.55,100
Cardboard_224.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0431,0.5488,100
Cardboard_224.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0296,0.5488,100
Cardboard_225.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0303,0.8063,100
Cardboard_225.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0218,0.8062,100
Cardboard_225.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0283,0.8065,100
Cardboard_226.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0688,0.7071,100
Cardboard_226.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0345,0.7069,100
Cardboard_226.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.048,0.7066,100
Cardboard_227.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0861,0.6723,100
Cardboard_227.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0317,0.6748,100
Cardboard_227.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0338,0.6689,100
Cardboard_228.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0967,0.6153,100
Cardboard_228.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0388,0.6287,100
Cardboard_228.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1293,0.6428,100
Cardboard_229.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0277,0.5714,100
Cardboard_229.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.02,0.5721,100
Cardboard_229.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0384,0.5714,100
Cardboard_23.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0294,0.7481,100
Cardboard_23.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0156,0.7481,100
Cardboard_23.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0173,0.7481,100
Cardboard_230.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0459,0.6827,100
Cardboard_230.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0414,0.6885,100
Cardboard_230.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0442,0.683,100
Cardboard_231.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0775,0.7318,100
Cardboard_231.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0406,0.7277,100
Cardboard_231.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0717,0.7318,100
Cardboard_232.jpg,Anorganik,Organik,K-Means,Euclidean,0.055,0.771,0
Cardboard_232.jpg,Anorganik,Organik,K-Means,Manhattan,0.0209,0.764,0
Cardboard_232.jpg,Anorganik,Organik,K-Means,Minkowski,0.0231,0.7711,0
Cardboard_233.jpg,Anorganik,Organik,K-Means,Euclidean,0.0266,0.7583,0
Cardboard_233.jpg,Anorganik,Organik,K-Means,Manhattan,0.0211,0.7582,0
Cardboard_233.jpg,Anorganik,Organik,K-Means,Minkowski,0.0286,0.7581,0
Cardboard_234.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0907,0.7626,100
Cardboard_234.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0489,0.7596,100
Cardboard_234.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0692,0.7624,100
Cardboard_235.jpg,Anorganik,Organik,K-Means,Euclidean,0.0529,0.5645,0
Cardboard_235.jpg,Anorganik,Organik,K-Means,Manhattan,0.0996,0.5525,0
Cardboard_235.jpg,Anorganik,Organik,K-Means,Minkowski,0.065,0.5639,0
Cardboard_236.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0717,0.714,100
Cardboard_236.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0308,0.7116,100
Cardboard_236.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0403,0.7136,100
Cardboard_237.jpg,Anorganik,Organik,K-Means,Euclidean,0.0542,0.7029,0
Cardboard_237.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0419,0.5431,100
Cardboard_237.jpg,Anorganik,Organik,K-Means,Minkowski,0.0651,0.696,0
Cardboard_238.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0485,0.7591,100
Cardboard_238.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0266,0.7577,100
Cardboard_238.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0296,0.7588,100
Cardboard_239.jpg,Anorganik,Organik,K-Means,Euclidean,0.0863,0.4368,0
Cardboard_239.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.1004,0.7156,100
Cardboard_239.jpg,Anorganik,Organik,K-Means,Minkowski,0.0699,0.4306,0
Cardboard_24.jpg,Anorganik,Organik,K-Means,Euclidean,0.0568,0.4728,0
Cardboard_24.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0457,0.4684,100
Cardboard_24.jpg,Anorganik,Organik,K-Means,Minkowski,0.0571,0.4686,0
Cardboard_240.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0748,0.6252,100
Cardboard_240.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0359,0.6293,100
Cardboard_240.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0514,0.6162,100
Cardboard_241.jpg,Anorganik,Organik,K-Means,Euclidean,0.0995,0.4384,0
Cardboard_241.jpg,Anorganik,Organik,K-Means,Manhattan,0.0535,0.4411,0
Cardboard_241.jpg,Anorganik,Organik,K-Means,Minkowski,0.0943,0.4333,0
Cardboard_242.jpg,Anorganik,Organik,K-Means,Euclidean,0.076,0.4814,0
Cardboard_242.jpg,Anorganik,Organik,K-Means,Manhattan,0.066,0.4873,0
Cardboard_242.jpg,Anorganik,Organik,K-Means,Minkowski,0.0664,0.4762,0
Cardboard_243.jpg,Anorganik,Organik,K-Means,Euclidean,0.0581,0.4727,0
Cardboard_243.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.094,0.6549,100
Cardboard_243.jpg,Anorganik,Organik,K-Means,Minkowski,0.0455,0.473,0
Cardboard_244.jpg,Anorganik,Organik,K-Means,Euclidean,0.1158,0.7772,0
Cardboard_244.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0552,0.6595,100
Cardboard_244.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0652,0.3595,100
Cardboard_245.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0733,0.6406,100
Cardboard_245.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0547,0.6388,100
Cardboard_245.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0604,0.6397,100
Cardboard_246.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0291,0.7662,100
Cardboard_246.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0175,0.7662,100
Cardboard_246.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0178,0.7662,100
Cardboard_247.jpg,Anorganik,Organik,K-Means,Euclidean,0.0306,0.6105,0
Cardboard_247.jpg,Anorganik,Organik,K-Means,Manhattan,0.0173,0.6101,0
Cardboard_247.jpg,Anorganik,Organik,K-Means,Minkowski,0.0592,0.6105,0
Cardboard_248.jpg,Anorganik,Organik,K-Means,Euclidean,0.0384,0.7117,0
Cardboard_248.jpg,Anorganik,Organik,K-Means,Manhattan,0.0293,0.7101,0
Cardboard_248.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0372,0.7118,100
Cardboard_249.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0466,0.669,100
Cardboard_249.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0251,0.6605,100
Cardboard_249.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0424,0.6689,100
Cardboard_25.jpg,Anorganik,Organik,K-Means,Euclidean,0.093,0.6954,0
Cardboard_25.jpg,Anorganik,Organik,K-Means,Manhattan,0.0658,0.6962,0
Cardboard_25.jpg,Anorganik,Organik,K-Means,Minkowski,0.0654,0.6937,0
Cardboard_250.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0943,0.6212,100
Cardboard_250.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0554,0.6144,100
Cardboard_250.jpg,Anorganik,Organik,K-Means,Minkowski,0.0301,0.262,0
Cardboard_251.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.106,0.6524,100
Cardboard_251.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0371,0.6494,100
Cardboard_251.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.058,0.6548,100
Cardboard_252.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0927,0.7305,100
Cardboard_252.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0448,0.7295,100
Cardboard_252.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1497,0.711,100
Cardboard_253.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0259,0.5523,100
Cardboard_253.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0205,0.5516,100
Cardboard_253.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0428,0.5516,100
Cardboard_254.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0929,0.6654,100
Cardboard_254.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0361,0.6453,100
Cardboard_254.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0509,0.6667,100
Cardboard_255.jpg,Anorganik,Organik,K-Means,Euclidean,0.0365,0.4998,0
Cardboard_255.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.106,0.8003,100
Cardboard_255.jpg,Anorganik,Organik,K-Means,Minkowski,0.0377,0.4964,0
Cardboard_256.jpg,Anorganik,Organik,K-Means,Euclidean,0.0639,0.4439,0
Cardboard_256.jpg,Anorganik,Organik,K-Means,Manhattan,0.0523,0.4388,0
Cardboard_256.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0555,0.4587,100
Cardboard_257.jpg,Anorganik,Organik,K-Means,Euclidean,0.0648,0.5119,0
Cardboard_257.jpg,Anorganik,Organik,K-Means,Manhattan,0.0496,0.5051,0
Cardboard_257.jpg,Anorganik,Organik,K-Means,Minkowski,0.057,0.5103,0
Cardboard_258.jpg,Anorganik,Organik,K-Means,Euclidean,0.0221,0.8082,0
Cardboard_258.jpg,Anorganik,Organik,K-Means,Manhattan,0.0235,0.8082,0
Cardboard_258.jpg,Anorganik,Organik,K-Means,Minkowski,0.0236,0.8082,0
Cardboard_259.jpg,Anorganik,Organik,K-Means,Euclidean,0.0964,0.5448,0
Cardboard_259.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0217,0.5505,100
Cardboard_259.jpg,Anorganik,Organik,K-Means,Minkowski,0.0502,0.5438,0
Cardboard_26.jpg,Anorganik,Organik,K-Means,Euclidean,0.0291,0.661,0
Cardboard_26.jpg,Anorganik,Organik,K-Means,Manhattan,0.0322,0.6597,0
Cardboard_26.jpg,Anorganik,Organik,K-Means,Minkowski,0.034,0.6605,0
Cardboard_260.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0932,0.759,100
Cardboard_260.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0367,0.7562,100
Cardboard_260.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1333,0.761,100
Cardboard_261.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0899,0.5133,100
Cardboard_261.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0393,0.5107,100
Cardboard_261.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0514,0.5109,100
Cardboard_262.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0798,0.6111,100
Cardboard_262.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0291,0.6051,100
Cardboard_262.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0384,0.6118,100
Cardboard_263.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0625,0.6218,100
Cardboard_263.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0307,0.6193,100
Cardboard_263.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0405,0.6209,100
Cardboard_264.jpg,Anorganik,Organik,K-Means,Euclidean,0.0622,0.6843,0
Cardboard_264.jpg,Anorganik,Organik,K-Means,Manhattan,0.0289,0.6844,0
Cardboard_264.jpg,Anorganik,Organik,K-Means,Minkowski,0.0395,0.6844,0
Cardboard_265.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0623,0.6676,100
Cardboard_265.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0173,0.6667,100
Cardboard_265.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0238,0.6676,100
Cardboard_266.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1145,0.7448,100
Cardboard_266.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0574,0.7422,100
Cardboard_266.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.066,0.4329,100
Cardboard_267.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0424,0.6174,100
Cardboard_267.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0372,0.6139,100
Cardboard_267.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0515,0.6149,100
Cardboard_268.jpg,Anorganik,Organik,K-Means,Euclidean,0.0617,0.5487,0
Cardboard_268.jpg,Anorganik,Organik,K-Means,Manhattan,0.0529,0.5496,0
Cardboard_268.jpg,Anorganik,Organik,K-Means,Minkowski,0.0571,0.5475,0
Cardboard_269.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0728,0.5777,100
Cardboard_269.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0376,0.5736,100
Cardboard_269.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0419,0.5772,100
Cardboard_27.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0819,0.6104,100
Cardboard_27.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0567,0.607,100
Cardboard_27.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0467,0.6101,100
Cardboard_270.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0512,0.7064,100
Cardboard_270.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0322,0.7075,100
Cardboard_270.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0964,0.7056,100
Cardboard_271.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0418,0.6109,100
Cardboard_271.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0313,0.6108,100
Cardboard_271.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0336,0.6103,100
Cardboard_272.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0285,0.7772,100
Cardboard_272.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0313,0.7751,100
Cardboard_272.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1275,0.7771,100
Cardboard_273.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0767,0.7425,100
Cardboard_273.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0343,0.7413,100
Cardboard_273.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1008,0.7425,100
Cardboard_274.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.037,0.5676,100
Cardboard_274.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0798,0.3326,100
Cardboard_274.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0635,0.567,100
Cardboard_275.jpg,Anorganik,Organik,K-Means,Euclidean,0.0289,0.8297,0
Cardboard_275.jpg,Anorganik,Organik,K-Means,Manhattan,0.018,0.8297,0
Cardboard_275.jpg,Anorganik,Organik,K-Means,Minkowski,0.0185,0.8296,0
Cardboard_276.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0524,0.7407,100
Cardboard_276.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0323,0.7146,100
Cardboard_276.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0332,0.7408,100
Cardboard_277.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.1064,0.7483,100
Cardboard_277.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0922,0.7389,100
Cardboard_277.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.1225,0.7453,100
Cardboard_278.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0746,0.7326,100
Cardboard_278.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.0656,0.7266,100
Cardboard_278.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.104,0.7326,100
Cardboard_279.jpg,Anorganik,Anorganik,K-Means,Euclidean,0.0326,0.7874,100
Cardboard_279.jpg,Anorganik,Anorganik,K-Means,Manhattan,0.03,0.7874,100
Cardboard_279.jpg,Anorganik,Anorganik,K-Means,Minkowski,0.0138,0.7874,100
Cardboard_28.jpg,Anorganik,Organik,K-Means,Euclidean,0.0328,0.8037,0
